ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd_pledged_real,usd_goal_real
1324278606,Cirkum Micro CNC Laser And 3d Printing (Canceled),Fabrication Tools,Technology,EUR,06/05/2016,40000,07/03/2016 22:49,3192,canceled,18,IT,3647.5,45708.02
1324652933,Portus Novo - Traditionally Handcrafted Shoes,Footwear,Fashion,EUR,17/06/2017,15000,13/05/2017 10:47,3665,failed,30,DE,4094.93,16759.59
1325225834,2017 DAILY PLANNER. DREAM AND ORGANIZE YOUR BUSINESS.,Graphic Design,Design,EUR,29/11/2016,1800,17/11/2016 14:46,3506.38,successful,245,IT,3731.5,1915.57
1326073504,Deadstock Resurrection. Reborn to be Better,Apparel,Fashion,EUR,10/05/2015,30000,10/04/2015 12:52,5290,failed,39,NL,5992.5,33983.94
1326082705,Un-Renaissance : un-dead miniatures from Renaissance,Tabletop Games,Games,EUR,23/02/2016,3000,24/01/2016 00:02,51814.52,successful,528,IT,57026.77,3301.78
1326155698,Crownstone - the smart power outlet (Canceled),Hardware,Technology,EUR,14/11/2015,200000,15/09/2015 12:01,71435,canceled,495,NL,76349.63,213759.71
1326525523,100 Pairs Of Shoes For Those Who Seek Different,Footwear,Fashion,EUR,27/12/2016,10500,30/11/2016 13:04,10516,successful,55,DE,11084.88,11068.01
1326673576,Themepark Earth: A novel,Fiction,Publishing,EUR,27/03/2017,5000,06/03/2017 21:53,641,failed,9,FR,685.29,5345.48
1326830384,All along the Control Tower,Photobooks,Photography,EUR,20/02/2015,4800,21/01/2015 09:34,651,failed,10,NL,735.5,5423.05
1326856091,Transmodernity - A Film About Changemakers,Documentary,Film & Video,EUR,10/08/2017,14040,30/06/2017 16:16,15934,successful,212,DE,18746.32,16518.04
1327084102,Instant Dungeon Tactical,Tabletop Games,Games,EUR,14/07/2015,20000,14/06/2015 09:27,3546,failed,35,ES,3861.23,21777.95
1327301793,Rollgut: Bring your thoughts to roll,Product Design,Design,EUR,03/10/2017,70000,03/09/2017 17:28,37970,failed,402,DE,44451.47,81948.98
1327391469,Italian craftsmen reinvent the way we think about Timepiece.,Product Design,Design,EUR,10/01/2018,20000,28/11/2017 17:39,4237,canceled,22,IT,5142.43,24273.91
1327417397,Carros de Cuba,Photography,Photography,EUR,15/01/2016,30000,16/11/2015 17:55,42029,successful,406,ES,45870.67,32742.16
1327505647,Vagn - A story about losing control,Drama,Film & Video,EUR,21/04/2017,1400,31/03/2017 15:28,1579,successful,26,NL,1689.22,1497.73
1327578343,Crystal Chameleon Visual Novel,Video Games,Games,EUR,24/11/2017,1250,25/10/2017 09:51,1596,successful,129,NL,1895.58,1484.63
1327588734,Smart EcoMap: Making Travel Easier & Better,Technology,Technology,EUR,08/05/2016,18000,08/04/2016 19:08,217,failed,6,ES,246.25,20426.46
1327893251,MadPong™ - The best thing since Beer Pong!,Games,Games,EUR,12/12/2015,30000,03/11/2015 16:58,991,failed,22,NL,1073.85,32507.99
1328096574,Time Travellers in Venice: Tibetan Art and Venetian Glass,Art,Art,EUR,10/04/2017,15000,11/03/2017 19:05,632,failed,7,IT,671.82,15945.06
1328488192,WHAT A WASTE!,Apparel,Fashion,EUR,16/10/2016,40000,16/09/2016 09:01,12121,failed,25,IT,13194.94,43544.05
1328536319,Oliver Newton Watches,Product Design,Design,EUR,17/02/2018,80000,19/12/2017 19:26,10073,live,14,IT,12225.55,97095.63
1328564414,"Think Zombie - Mobile Game - iOS, Android & Windows",Mobile Games,Games,EUR,26/06/2015,20000,27/05/2015 07:40,4574,failed,139,FR,5123.78,22403.94
1328662233,Solve that case,Video Games,Games,EUR,07/05/2016,125,07/04/2016 18:12,133,successful,12,ES,150.93,141.85
1329336967,For Always La Guerra de las Galaxias. My 12 years old comic,Comics,Comics,EUR,26/01/2017,100,11/01/2017 21:20,101,successful,7,ES,107.88,106.81
1329526850,Exhibition::from Berlin to Skopje,Mixed Media,Art,EUR,23/05/2017,500,11/05/2017 05:32,216,failed,8,DE,241.83,559.8
1329557255,Lock Shade Playing Cards,Playing Cards,Games,EUR,24/08/2016,7000,15/07/2016 04:11,1067,failed,66,FR,1204.64,7903
1329866604,Angela Brownridge's Dream Project!,Music,Music,EUR,09/03/2016,12000,08/02/2016 16:32,12027,successful,58,NL,13337.99,13308.05
1330309415,Today is a good day,Documentary,Film & Video,EUR,11/07/2015,25000,27/05/2015 11:06,285,failed,6,FR,310.34,27222.44
1330727341,ARTFABLES: Preserving children's creativity,Art,Art,EUR,20/11/2015,10000,21/10/2015 11:16,6442,failed,19,IE,6885.2,10687.99
1330842129,"Wowphrame - the digital photo frame 2.0, always live",Gadgets,Technology,EUR,30/09/2015,185000,31/08/2015 17:53,669,failed,9,DE,746.6,206459.39
1330970606,ONEDAY Sneaker Kit,DIY,Crafts,EUR,15/11/2015,10000,16/10/2015 12:41,16490,successful,201,NL,17624.49,10687.99
1330998275,Cortometraje: AUTOESTIMA,Shorts,Film & Video,EUR,19/02/2016,600,10/01/2016 21:08,600,successful,19,ES,665.76,665.76
1331149097,Qwest TV: Quincy Jones' new video-streaming service for jazz,Jazz,Music,EUR,10/10/2017,75000,06/09/2017 22:18,142556.78,successful,1013,FR,168359.57,88575.01
1331424622,Halloween,Tabletop Games,Games,EUR,20/06/2017,15000,23/05/2017 13:16,19448.01,successful,298,NL,21729.38,16759.59
1331810219,Cultura Playing Cards (flat retro style) (Canceled),Playing Cards,Games,EUR,13/06/2015,8500,14/05/2015 19:56,1179,canceled,60,NL,1332.16,9604.19
1332174571,SimpliCT,Wearables,Technology,EUR,15/01/2016,50000,16/11/2015 12:08,1855,failed,11,FR,2024.56,54570.26
1332319891,Legend of : The Old West,Video Games,Games,EUR,08/02/2017,15000,12/12/2016 20:01,24,canceled,7,IT,25.51,15943.54
1332490645,Fidget Pen,Product Design,Design,EUR,26/07/2017,390,26/06/2017 10:37,130,failed,14,IT,152.48,457.43
1332662799,Montevideo Creative Hotspots,Art Books,Publishing,EUR,23/05/2017,10000,23/04/2017 12:03,5880,failed,82,AT,6583.22,11195.95
1333253377,Help me to achieve my dream (Vancouver Fashionweek 2016),Ready-to-wear,Fashion,EUR,20/01/2016,5600,21/12/2015 21:24,6140,successful,18,NL,6636.12,6052.48
1333677286,Little Artista - Art History Book For Children,Children's Books,Publishing,EUR,23/10/2016,12000,23/09/2016 16:04,1252,failed,45,AT,1367.44,13106.45
1333777213,Anarchy War,Tabletop Games,Games,EUR,17/01/2017,100000,18/12/2016 23:47,1450,canceled,18,IT,1541.63,106319.64
1333913137,TREE-IN-ONE l Eco-Innovative Glass Stopper,Product Design,Design,EUR,30/11/2017,5000,02/11/2017 02:02,992,failed,16,IT,1178.99,5942.48
1333985971,"Reedición ""El mensaje de otros mundos"" de Pons Prades.",Nonfiction,Publishing,EUR,07/06/2017,1500,08/05/2017 23:02,2254.01,successful,106,ES,2519.09,1676.41
1334176389,the qlib - your ikea shelves get a beautiful lego makeover,Product Design,Design,EUR,15/05/2016,75000,14/04/2016 17:01,9518,canceled,192,DE,10678.18,84142.03
1334296490,"It's Beautiful, It's Pure, It's Music, It's Swing!",Jazz,Music,EUR,27/03/2016,2000,02/03/2016 04:09,2103.58,successful,51,DE,2404.81,2286.39
1334442138,"""Nessuno puó porarti un fiore"" Italian - Argentinean Film",Film & Video,Film & Video,EUR,01/11/2016,5000,22/09/2016 15:57,5443.5,successful,106,IT,6038.47,5546.5
1334540951,See a true talent no matter which background,Crafts,Crafts,EUR,18/09/2017,250,19/08/2017 10:24,285,successful,6,DE,340.89,299.03
1334627899,The Heritage Chronograph by Vescari Watch Co.,Product Design,Design,EUR,23/11/2016,16000,25/10/2016 13:59,17882,successful,89,NL,18940.59,16947.18
1334685831,Circa — the stand-alone smart alarm that helps you sleep.,Product Design,Design,EUR,12/12/2017,100000,09/11/2017 09:56,117056,successful,474,NL,138195.81,118059.57
1334802302,Riders of the North 2.0 by Davaleminiatures,Tabletop Games,Games,EUR,06/01/2017,1500,07/12/2016 15:20,2805,successful,55,ES,2970.2,1588.34
1334914420,eli@s - der digitale Assistent für die Post von morgen,Web,Technology,EUR,03/07/2015,100000,02/06/2015 14:26,4761.55,failed,8,DE,5283.39,110959.47
1335115926,New Oculus Rift Facial Interfaces with Replacement Foam Pads,Wearables,Technology,EUR,05/08/2016,12000,06/07/2016 10:01,31838,successful,619,DE,35518.42,13387.18
1335201588,US severe weather research trip (Canceled),Photography,Photography,EUR,14/05/2015,1500,30/03/2015 15:04,315,canceled,10,IE,356.83,1699.2
1335336006,Astro-INKLINGS - ZODIAC coloring book by Tanya Bond,Illustration,Art,EUR,09/11/2016,2400,20/10/2016 22:25,3854,successful,137,IE,4202.42,2616.97
1335343390,MÁS QUE MAR,Photobooks,Photography,EUR,05/04/2016,4000,15/02/2016 10:05,4785,successful,70,ES,5437.19,4545.2
1335871054,A revolutionary 4-in-1 car seat - Purseat,Product Design,Design,EUR,07/07/2017,100000,08/05/2017 06:23,3578,canceled,13,NL,4083.22,114120.08
1336212200,"KICKSTARTER Shoulder Strap for Laptop, Sport and Travel bags",Gadgets,Technology,EUR,25/07/2016,1000,10/07/2016 08:06,2777,successful,63,DE,3086.07,1111.3
1336249922,ERIC Tube Saturator - Guitar Effects Pedal /w Special Tubes,Music,Music,EUR,31/08/2017,6900,01/08/2017 17:25,3286,failed,16,DE,3916.89,8224.76
1337663371,LINIA: Custom Playing Cards,Playing Cards,Games,EUR,07/10/2017,1000,07/09/2017 00:05,2876,successful,125,FR,3396.56,1181
1338395498,The First Eco Library on Lembongan Island - Indonesia,Installations,Art,EUR,01/03/2016,500,10/02/2016 15:15,687,successful,11,BE,753.64,548.5
1338399841,Catalogue - Katharina Ziemke: Works on Paper,Art Books,Publishing,EUR,09/10/2015,3000,09/09/2015 10:00,6600,successful,37,DE,7498.89,3408.59
1339303525,Practix - The ultimate fitness product for your home workout,Product Design,Design,EUR,02/03/2017,35000,17/01/2017 14:35,61430,successful,321,DE,64900.9,36977.56
1339471283,R Academy Novela Visual,Games,Games,EUR,15/11/2017,1000,11/10/2017 19:56,1015,successful,15,ES,1197.19,1179.5
1339598362,PROTOKOL hangboards,Woodworking,Crafts,EUR,25/05/2017,2200,04/05/2017 14:08,2519,successful,37,BE,2820.26,2463.11
1339690188,"Legacy of Aaron, Book one",Fiction,Publishing,EUR,05/10/2017,10000,05/09/2017 21:14,889,canceled,20,FR,1040.75,11707
1340391659,Shark Rescue - Movie,Documentary,Film & Video,EUR,28/11/2015,50000,16/10/2015 22:21,51290,successful,341,AT,55916.53,54510.17
1340478643,BALIBUR BCN / Exclusive & Limited Edition Shirts,Apparel,Fashion,EUR,15/01/2017,5000,16/12/2016 00:11,6053,successful,64,ES,6435.53,5315.98
1340878088,"Neskee - Apprenez à bas coût, formez quand vous voulez !",Web,Technology,EUR,30/08/2017,10000,31/07/2017 19:52,1197,failed,23,FR,1426.82,11919.95
1340889487,"Short Film ""For Kevin""",Shorts,Film & Video,EUR,10/12/2017,1500,30/11/2017 17:59,1521,successful,32,FR,1795.69,1770.89
1340994358,Gods Strategy,Playing Cards,Games,EUR,18/10/2016,10000,03/09/2016 09:59,919,failed,12,DE,1000.42,10886.01
1341045199,Let's Go To Iceland !,Photography,Photography,EUR,26/04/2016,6000,17/03/2016 17:49,482,failed,10,FR,549.63,6841.82
1341116105,Invisible Apartment 2 Visual Novel,Video Games,Games,EUR,19/05/2015,2000,19/04/2015 16:25,2764.55,successful,98,NL,3086.33,2232.79
1341155448,Cacalla / Cronenthal - The new medical watch,Jewelry,Fashion,EUR,03/11/2016,5000,04/10/2016 19:51,845,failed,8,DE,937.36,5546.5
1341190379,coconut stuff - your favourite towel,Accessories,Fashion,EUR,28/08/2016,1000,25/07/2016 09:21,1977,successful,39,DE,2212.85,1119.29
1341500903,Robust Domino - A classic game reinvented (Canceled),Product Design,Design,EUR,12/05/2016,4000,12/04/2016 18:12,870,canceled,13,FR,987.28,4539.21
1341625521,The heirloom doll made with natural raw by Confiture de Poem,Crafts,Crafts,EUR,14/05/2016,5400,14/04/2016 22:31,1133,failed,28,FR,1271.11,6058.23
1341738184,Cover Me,Tabletop Games,Games,EUR,25/08/2017,7500,11/07/2017 22:39,8099,successful,105,BE,9563.34,8856.04
1341953158,Might & Magic Illustrated Playing Cards by MorranArt,Playing Cards,Games,EUR,31/05/2017,6000,21/04/2017 12:44,1760,failed,48,ES,1974.2,6730.23
1341994888,I Love Me,Children's Books,Publishing,EUR,10/12/2017,3500,10/11/2017 02:09,135,failed,6,IE,159.38,4132.09
1342031920,Multi Material pelletizer & Cutter - shred-Buddy3D Recycler,3D Printing,Technology,EUR,08/08/2016,4500,25/07/2016 23:11,1232,failed,8,DE,1374.66,5021.09
1343169688,Rainmap – Umbrella and city map in one!,Product Design,Design,EUR,25/10/2015,35000,21/09/2015 09:10,7604,failed,87,DE,8377.31,38559.42
1344038363,STAR WARS: My 12 years old comic book adaptation edition 2,Comics,Comics,EUR,18/09/2016,177,10/09/2016 00:59,155,failed,8,ES,173.82,198.49
1344496341,Easyout - One-hand operated plug / Einhandstecker,Product Design,Design,EUR,02/04/2017,1000,03/03/2017 15:48,1126,successful,27,AT,1196.94,1063
1344724206,Smart Gardener: The app-controlled indoor watering system,Gadgets,Technology,EUR,28/06/2017,25000,26/05/2017 10:43,6508.77,failed,49,DE,7427.81,28530.02
1345153841,Fidget Spinner and Birthstone Caps,Product Design,Design,EUR,26/03/2017,8000,24/02/2017 20:22,241,failed,8,IE,257.65,8552.77
1346022747,LUNAS DE ABRIL (Película),Narrative Film,Film & Video,EUR,17/03/2016,500,17/01/2016 17:44,1336,successful,40,ES,1506.88,563.95
1346207897,INCRYSTAL Leading Light,Product Design,Design,EUR,22/10/2015,35000,22/09/2015 13:26,2000,failed,24,DE,2216.8,38794.06
1346480635,Zoey's Journey,Children's Books,Publishing,EUR,26/09/2017,10000,27/08/2017 15:19,1310,failed,18,ES,1546.58,11805.96
1347479065,Sinnerman,Video Games,Games,EUR,19/05/2017,12500,19/04/2017 18:57,318,failed,29,ES,355.49,13973.82
1347594472,"Aliens Clothing, figures and design (made-in-Italy)",Apparel,Fashion,EUR,12/02/2017,13500,13/01/2017 16:55,293,failed,11,IT,312.04,14377.46
1347614238,Calendriers photographies 2016 (2 versions : Perou & USA),Photography,Photography,EUR,11/12/2015,600,11/11/2015 20:51,1117.99,successful,25,FR,1224.2,657
1347766761,Best of Commodore Amiga Demoscene Music (Canceled),Chiptune,Music,EUR,18/07/2015,500,18/06/2015 18:14,28,canceled,7,DE,30.63,546.95
1348015899,Ink Issues: an hommage to tattooed women,People,Photography,EUR,28/10/2017,12500,28/09/2017 21:33,1781,canceled,21,NL,2076.12,14571.31
1348288985,Perifit S - #1 Pelvic Floor Trainer,Technology,Technology,EUR,30/05/2017,20000,15/04/2017 15:55,91375,successful,813,FR,102495.79,22434.1
1348676058,MONALISON - Style as nature intended,Product Design,Design,EUR,26/06/2016,65000,27/05/2016 10:27,11258,failed,81,BE,12535.77,72377.43
1348734847,Luxury Italian Handcrafted Shoe Made Uniquely For You,Footwear,Fashion,EUR,11/07/2017,20000,06/06/2017 08:04,64216,successful,216,IT,73302.59,22830.01
1348862506,FLight - My first book of my own Italian birds pictures,Animals,Photography,EUR,13/08/2016,800,14/07/2016 15:47,186,failed,6,IT,210.66,906.08
1348954009,Cleep - The World's First Wearable Wrist Camera,Gadgets,Technology,EUR,18/12/2017,30000,13/11/2017 19:02,30587,successful,99,IT,36254.7,35558.93
1350211746,Deadman Wonderland Enamel Pin Set,Accessories,Fashion,EUR,12/12/2017,160,12/11/2017 18:35,162,successful,9,DE,191.26,188.9
1351249003,Tilde ~ World's First Selective Noise Cancelling Earphones,Sound,Technology,EUR,22/11/2016,60000,18/10/2016 17:32,78295.01,successful,476,FR,82929.97,63551.92
1351257902,Edo – the giant cardboard blocks for building anything.,Product Design,Design,EUR,28/07/2016,40000,28/06/2016 14:04,4418,canceled,48,IT,4909.71,44451.85
1352067894,Linocuts prints - limited edition,Illustration,Art,EUR,30/06/2017,250,02/05/2017 21:46,277,successful,24,FR,316.11,285.3
1352068151,'Century Watch' by Aaron Vinley - A Design for a Century,Product Design,Design,EUR,01/10/2017,7500,01/09/2017 09:00,10522,successful,103,DE,12318.1,8780.25
1352443995,Shattered God - A classics' inspired RPG with new ideas.,Video Games,Games,EUR,01/03/2017,4700,30/01/2017 23:30,60,failed,8,ES,63.39,4965.56
1352631567,Siso- The Luxury Retreat for Modern Gentlemen,Footwear,Fashion,EUR,07/11/2016,1000,31/10/2016 22:37,1103,canceled,13,NL,1202.72,1090.41
1352833873,Guwahati Research Program,Public Art,Art,EUR,11/03/2016,5000,10/02/2016 05:34,863,failed,12,IT,957.07,5545.02
1353695982,I-DYLIC Dress your life in color,Fashion,Fashion,EUR,08/12/2017,37500,08/11/2017 12:27,2506,failed,44,BE,2942.56,44032.69
1354923308,CANDY KEN - CANDY CREW MUSIC VIDEO,Music Videos,Film & Video,EUR,27/06/2016,3000,28/05/2016 08:38,1085,failed,26,AT,1208.15,3340.5
1355702992,Project Amy: Season 1,Video Games,Games,EUR,06/11/2016,250000,07/10/2016 12:00,2831,failed,84,ES,3086.94,272601.38
1356008441,Creative TechLab : Créons-le ensemble!,Makerspaces,Technology,EUR,26/03/2016,36000,26/01/2016 16:16,971,failed,23,BE,1110.04,41155.09
1356059350,Nikotyna,Drama,Film & Video,EUR,30/10/2015,6000,30/09/2015 22:25,1309,failed,24,DE,1442.12,6610.19
1356065871,Sans interface: comment j'ai survécu à Guillain-Barré,Nonfiction,Publishing,EUR,10/03/2016,3000,09/02/2016 14:47,3455,successful,94,BE,3831.61,3327.01
1356492724,LUMA BOARDS - The most futuristic cruiser ever created,Product Design,Design,EUR,04/09/2017,15000,19/07/2017 22:39,15679,successful,120,DE,18908.81,18089.94
1357153624,The Fake President Kartenspiel (Card Game),Playing Cards,Games,EUR,19/03/2017,8000,05/03/2017 16:23,242,failed,14,DE,261.48,8643.98
1357244782,STICS - A fidget device you'll actually fidget with,Product Design,Design,EUR,01/12/2017,10000,24/10/2017 16:49,20530,successful,940,IT,24399.81,11884.95
1357273751,Red Moon Rising RPG,Tabletop Games,Games,EUR,22/06/2017,7500,23/05/2017 15:06,8253,successful,165,IT,9221.13,8379.79
1357343257,Dechaku Gemstone Hearts,Tabletop Games,Games,EUR,20/05/2017,10000,20/04/2017 23:29,320,canceled,19,ES,358.27,11195.95
1357375688,Rampunctious: The Game of Terrible Puns,Tabletop Games,Games,EUR,13/04/2017,10000,13/03/2017 12:59,13504,successful,379,IE,14354.81,10630.04
1357440868,Wallace Hume Watches & Straps,Jewelry,Fashion,EUR,05/06/2017,5000,06/05/2017 12:32,8672,successful,126,NL,9691.88,5588.03
1357621988,physiouebungen,Publishing,Publishing,EUR,07/08/2017,3000,18/07/2017 18:38,430,failed,17,DE,505.89,3529.49
1357713945,"QroKee, the Holographic Tracing Machine",Interactive Design,Design,EUR,24/10/2015,30000,26/09/2015 09:58,13622,failed,139,FR,15007.33,33050.93
1358478156,curfboard ® - the ultimate surfskate truck for skateboards!,Product Design,Design,EUR,26/10/2016,30000,26/09/2016 18:51,43745,successful,233,DE,47778.46,32766.12
1358512480,Colombiacarnaval beim Karneval der Kulturen 2016 !,Performances,Dance,EUR,15/05/2016,2000,11/04/2016 09:50,2297,successful,19,DE,2576.99,2243.79
1358551124,Hexastorm,3D Printing,Technology,EUR,09/06/2017,50000,09/05/2017 17:25,114,failed,8,NL,127.41,55880.28
1359616302,Innovative Membrane Module for Clean Air and Water,Hardware,Technology,EUR,09/04/2016,60000,09/02/2016 10:08,3589,failed,30,DE,4049.83,67704.04
1359719073,Extra Virgin Olive Oil from our small town to the world,Food,Food,EUR,31/10/2016,30000,01/10/2016 23:50,7501,failed,114,ES,8320.85,33278.98
1359821416,SABAS   -  One Whole Month of Education!,Footwear,Fashion,EUR,16/08/2015,10000,13/07/2015 23:12,5674,failed,41,ES,6400.81,11280.95
1360026272,"Organic, unique and pure silk scarves",Accessories,Fashion,EUR,05/01/2018,7000,06/12/2017 14:33,1114,live,8,NL,1341.81,8431.5
1360067888,TWOCUTE PARIS. MADE BY TWINS FOR TWINS.,Fashion,Fashion,EUR,17/03/2017,10000,15/02/2017 18:40,15073,successful,270,DE,16183.86,10736.99
1360087132,Stadtlichters Album / Musikvideos,Hip-Hop,Music,EUR,24/02/2017,8000,05/01/2017 16:29,545,failed,18,DE,578.19,8487.16
1360291853,The Ultimate Dress Shirt Tom and Jey & Million Dollar Collar,Fashion,Fashion,EUR,10/11/2017,8000,11/10/2017 11:58,8084,successful,58,FR,9421.14,9323.25
1360328517,Praias sunglasses // Polarized Alpha Quality Collection,Accessories,Fashion,EUR,09/11/2015,16000,10/10/2015 11:14,3283,failed,134,ES,3533.83,17222.45
1360488984,MiniDive - The first mini scuba tank for everyone,Technology,Technology,EUR,16/12/2016,15000,15/11/2016 18:01,64856,successful,176,FR,67702.91,15658.44
1360647452,Falling Doors,Video Games,Games,EUR,17/03/2017,130000,15/02/2017 08:29,911,failed,44,ES,978.14,139580.83
1360659499,REMOD - Make Stroke Victims Walk!,Technology,Technology,EUR,30/09/2017,2000,05/09/2017 18:01,3207,successful,96,DE,3754.43,2341.4
1361135840,Makersleeve - The clever sleeve that is made on-demand.,Product Design,Design,EUR,10/11/2016,10000,08/10/2016 11:04,2686,failed,58,NL,2928.83,10904.06
1361433686,"My Google Search History, le livre : Tome 2",Digital Art,Art,EUR,27/10/2016,5000,27/09/2016 20:11,5000.37,successful,121,FR,5461.42,5461.02
1361843549,Save the Sheep! Cornigliese Italian Wool Beanies and Clothes,Apparel,Fashion,EUR,29/11/2017,10000,01/11/2017 19:51,619,canceled,12,IT,735.68,11884.95
1362395331,The Sentinel - enhanced mountainbike fork performance,Technology,Technology,EUR,04/07/2015,85000,26/05/2015 17:04,15968.5,failed,456,DE,17860.86,95072.98
1362953176,"Paula - ""Stell dir vor!"" - therapeutisches Kinderbuch",Children's Books,Publishing,EUR,08/08/2015,1100,09/06/2015 14:29,270,failed,14,DE,301.62,1228.8
1363166918,Tic Tac Toe,Product Design,Design,EUR,20/02/2017,1000,21/01/2017 00:00,1407,successful,39,DE,1492.68,1060.9
1363866703,HidnSeek...The Revolutionary GPS Tracking Device,Gadgets,Technology,EUR,11/07/2015,12500,27/05/2015 07:55,45784,successful,296,FR,49854.09,13611.22
1364063514,hoac shoes : the first loafers in the world to pop in pocket,Footwear,Fashion,EUR,11/11/2017,10000,12/10/2017 16:20,3570,failed,115,FR,4210.8,11794.96
1364074073,Heart at Hack,Mobile Games,Games,EUR,08/07/2016,2000,08/06/2016 21:17,2097,successful,70,FR,2321.39,2214.01
1365208981,HER,Technology,Technology,EUR,16/01/2016,35000,17/11/2015 17:09,6227,failed,153,IT,6730.15,37828.02
1365287898,Worldwide Virtual Neighborhood - PADMA,Games,Games,EUR,29/05/2016,4181,14/04/2016 18:41,242,failed,6,BE,269.93,4663.48
1365447040,Fantasy Defense,Tabletop Games,Games,EUR,20/05/2017,8000,20/04/2017 17:23,28217,successful,887,DE,31591.62,8956.76
1365479139,Kreatives Photoshop-Composing (Videotutorial) (Canceled),Digital Art,Art,EUR,07/09/2015,3000,24/08/2015 20:36,355,canceled,6,DE,400.01,3380.4
1365494942,Eden House Rooms - Friendly facility in Italy,Architecture,Design,EUR,22/05/2017,50000,12/04/2017 09:23,1700,failed,11,IT,1903.31,55979.76
1365496791,Printable Tabletop Terrain for Russia,Tabletop Games,Games,EUR,29/10/2017,300,29/09/2017 00:43,5767,successful,145,DE,6722.62,349.71
1365570388,Mellow – The Electric Drive that fits under every Skateboard,Technology,Technology,EUR,11/06/2015,100000,12/05/2015 16:04,309978,successful,364,DE,347793.6,112199.45
1366245990,A good plan - the book that will change your life,Calendars,Publishing,EUR,02/12/2016,15000,02/11/2016 08:11,26492,successful,790,DE,28192.88,15963.05
1366425748,#GENTALOVERS Men's Swimwear,Accessories,Fashion,EUR,07/06/2016,9000,08/05/2016 20:27,560,failed,6,ES,633.03,10173.63
1366511103,Global Art Residence Barcelona,Art,Art,EUR,03/07/2015,10000,02/06/2015 18:46,10116,successful,168,ES,11224.66,11095.95
1366563271,Bolitics,Games,Games,EUR,15/01/2018,10000,15/12/2017 14:55,185,live,10,ES,224.53,12136.95
1367006873,Hiima: the first affordable luxury brand,Footwear,Fashion,EUR,05/06/2017,12000,04/05/2017 19:10,12041,successful,80,FR,13457.09,13411.27
1367125680,GRAN MEDITERRANEO: the Book,Architecture,Design,EUR,03/11/2017,10000,04/09/2017 09:01,11051,successful,57,FR,12882.21,11657.05
1367687883,Hat-Trick - card-driven football (soccer) sim for 2 players,Tabletop Games,Games,EUR,21/07/2016,3250,21/06/2016 16:11,7712,successful,206,DE,8493.95,3579.53
1367697326,HERA by HELLY REY revolutionizing how we consume fashion.,Apparel,Fashion,EUR,02/06/2017,12000,03/04/2017 17:53,1670,failed,11,FR,1873.25,13460.46
1367835464,Ittyblox Miniature Buildings,Product Design,Design,EUR,18/06/2015,500,19/05/2015 21:58,1498,successful,31,NL,1692.6,564.95
1367871618,YouTattoo - The everyday tattooed tyre belt,Product Design,Design,EUR,16/11/2017,10000,17/10/2017 00:23,974,failed,20,IT,1148.83,11794.96
1368191062,Firing Steve Jobs,Documentary,Film & Video,EUR,25/07/2017,35000,19/06/2017 20:11,7480,canceled,172,IT,8773.27,41051.38
1368313885,Flamenco Compas Explained,Webseries,Film & Video,EUR,11/01/2016,400,22/12/2015 12:40,817,successful,25,ES,891.68,436.56
1368457745,Help students doing a microgravity experiment !,Space Exploration,Technology,EUR,13/09/2015,3000,17/08/2015 16:18,230,failed,12,BE,262.64,3425.71
1368468756,magmount - easy charging,Product Design,Design,EUR,20/06/2015,7000,21/05/2015 16:10,1724,failed,110,DE,1931.22,7841.38
1368597419,OneLifeMen - Jeu d' Aventure smartphone en Voxel Art,Mobile Games,Games,EUR,19/12/2015,4190,19/11/2015 17:07,270,failed,6,FR,295.57,4586.8
1368926970,Make 100 Pics of Dozy Moe the Sloth,Animals,Photography,EUR,12/04/2017,3000,13/03/2017 15:52,520,failed,11,DE,552.76,3189.01
1369268884,DESDECERO,Web,Journalism,EUR,07/11/2016,5000,13/10/2016 19:22,850,failed,14,ES,926.84,5452.03
1369272836,Like a hurricane..... / Com un huracà...,Crafts,Crafts,EUR,15/07/2016,450,30/06/2016 00:17,475,successful,15,DE,528.58,500.76
1369384656,MiniRaceWing - The crash resistant FPV race wing,Flight,Technology,EUR,30/01/2017,80000,31/12/2016 16:12,32666,failed,193,DE,35086.63,85928.19
1369453005,Awakening Her - A Book For Men,Nonfiction,Publishing,EUR,10/04/2016,16000,11/03/2016 11:11,7123,failed,76,AT,8037.6,18054.41
1370465349,Les Anormaux,Immersive,Theater,EUR,11/06/2017,3000,18/05/2017 19:00,3006.66,successful,59,FR,3357.52,3350.08
1370484083,Just Another Lamp by MOS Bcn,Product Design,Design,EUR,11/01/2018,10000,12/12/2017 16:59,9136,live,60,ES,11088.32,12136.95
1370652400,Sphero pen,Product Design,Design,EUR,27/04/2016,12500,25/03/2016 19:00,366,failed,15,NL,417.35,14253.79
1370667362,Castelao. De chumbo a verba,Documentary,Film & Video,EUR,02/08/2016,6500,13/07/2016 23:39,619,failed,8,ES,690.56,7251.39
1370746327,"Professional CNC-Controller for mill, turn, 3D print, cut...",Technology,Technology,EUR,01/08/2017,8500,27/06/2017 16:00,1466,failed,6,DE,1739.85,10087.82
1370792999,The Artful Table,Product Design,Design,EUR,01/11/2016,55000,07/10/2016 17:10,31897,failed,51,DE,35383.32,61011.46
